ST,Account **CARRIER**,Carrier Comp Type OTG PDNG OTG ADD OTG - Zayo = zMAP NEW = On comp statement PDNG in Monday,Carrier Relationship,Service Provider,Status / Type,"Opportunity ""Promo Year"" **KEEP ORIGINAL OPP**",Promo Year Revenue / OG SF Opp zMAP = anything new to OTG **KEEP ORIGINAL OPP**,Install Date OR OTG payable Date,OTG Comp Billing item,Cust. ACTIVE BAN,Historic BAN - non-ZNS,Item Desc. from current Carrier Statement,PAYING Monthly Comp % to OTG from current Carrier Statement,Quantity,Price,"Monthly Unit Price Quantity x Price QRC/SEMI//YRC x 4, 6, or 12",EXPECTED/Mo. OTG Comp % - column R Comp Key,Monthly Comp to OTG per EXPECTED Comp %,One-Time Unit Price / SPIFF,One-Time Comp % to OTG,One-Time Comp Expected to OTG,Cust. Billed Type,COMP 1,COMP 2,COMP 3,COMP 4,before 07/2025 COMP 1,before 07/2025 COMP 2,before 07/2025 COMP 3,before 07/2025 COMP 4,NOTES RED Highlight = Differs from before comp key,MISSING OTG COMP,SVC Change Date,Prev. Unit Price,OTG Compensable Product NAME,MISSING MONDAY,Sig Date,Term,Location Name,Service Address,Order #,Circuit ID,Unique Order Details SOC / SC,TED,Renewal Details,Monday Product Comments - EXCLUDE SPLIT NOTES/VALUES,Monday Item ID,COMP CALC Mo. OTG RCVD Funds>>,OTG PD since July Seller Statemen June Deposit,July Seller Statement - June Deposit,Aug Seller Stmt - July Deposit,Sept Seller Stmt - Aug Deposit,Oct Seller Stmt - Sept Deposit,Nov Seller Stmt - Oct Deposit,Dec Seller Stmt - Nov Deposit,Jan Seller Stmt - Dec Deposit,Feb Seller Stmt - Jan Deposit,Mar Seller Stmt - Feb Deposit,Apr Seller Stmt - Mar Deposit,May Seller Stmt - Apr Deposit,June Seller Stmt - May Deposit
PA,Central Dauphin School District-ZNS,OTG,Direct,Zayo,Active,2019,PA - Central Dauphin 2019,4/16/19,532152,45561,30059,Ethernet Port Charge,,1.00,$650.00,$650.00,15.00%,$97.50,$0.00,0.00%,$0.00,MRC,RD2,RM2,OVR,,RD2,RM2,OVR,,11/19/25 VP: Monday updated,,7/1/24,$670.00,,,4/16/19,12,"Z: Administration Building
A: West Hanover Elementary School","Z: 600 Rutherford Road, Harrisburg, PA 17109
A: 7740 Manor Drive, Harrisburg, PA, 17113","2300446, 1338815",ETYX/250060/016/ZYO,SC-464021,6/30/26,"60 days, 12M Fixed with Renewal Option",,,,,,,,,,,,,,,,
PA,Central Dauphin School District-ZNS,OTG,Direct,Zayo,Active,2019,PA - Central Dauphin 2019,4/16/19,532152,45561,30059,Ethernet Port Charge,,1.00,$650.00,$650.00,15.00%,$97.50,$0.00,0.00%,$0.00,MRC,RD2,RM2,OVR,,RD2,RM2,OVR,,11/19/25 VP: Monday updated,,7/1/24,$670.00,,,4/16/19,12,"Z: Administration Building
A: Central Dauphin High School","Z: 600 Rutherford Road, Harrisburg, PA 17109
A: 437 Piketown Road, Harrisburg, PA, 17112","2300446, 1539397",ETYX/250060/001/ZYO,SC-476222,6/30/26,"60 days, 12M Fixed with Renewal Option",,,,,,,,,,,,,,,,
PA,Central Dauphin School District-ZNS,OTG,Direct,Zayo,Active,2019,PA - Central Dauphin 2019,4/16/19,532152,45561,30059,Ethernet Port Charge,,1.00,$650.00,$650.00,15.00%,$97.50,$0.00,0.00%,$0.00,MRC,RD2,RM2,OVR,,RD2,RM2,OVR,,11/19/25 VP: Monday updated,,7/1/24,$670.00,,,4/16/19,12,"Z: Administration Building
A: Central Dauphin Middle School","Z: 600 Rutherford Road, Harrisburg, PA 17109
A: 4600 Locust Lane, Harrisburg, PA, 17109","2300446, 1539397",ETYX/250060/002/ZYO,SC-476223,6/30/26,"60 days, 12M Fixed with Renewal Option",,,,,,,,,,,,,,,,
PA,Central Dauphin School District-ZNS,OTG,Direct,Zayo,Active,2019,PA - Central Dauphin 2019,4/16/19,532152,45561,30059,Ethernet Port Charge,,1.00,$650.00,$650.00,15.00%,$97.50,$0.00,0.00%,$0.00,MRC,RD2,RM2,OVR,,RD2,RM2,OVR,,11/19/25 VP: Monday updated,,7/1/24,$670.00,,,4/16/19,12,"Z: Administration Building
A: E. H. Phillips Elementary School","Z: 600 Rutherford Road, Harrisburg, PA 17109
A: 100 Oakmont Road, Harrisburg, PA, 17109","2300446, 1539397",ETYX/250060/006/ZYO,SC-476224,6/30/26,"60 days, 12M Fixed with Renewal Option",,,,,,,,,,,,,,,,
PA,Central Dauphin School District-ZNS,OTG,Direct,Zayo,Active,2019,PA - Central Dauphin 2019,4/16/19,532152,45561,30059,Ethernet Port Charge,,1.00,$650.00,$650.00,15.00%,$97.50,$0.00,0.00%,$0.00,MRC,RD2,RM2,OVR,,RD2,RM2,OVR,,11/19/25 VP: Monday updated,,7/1/24,$670.00,,,4/16/19,12,"Z: Administration Building
A: North Side Elementary School","Z: 600 Rutherford Road, Harrisburg, PA 17109
A: 4520 North Devonshire Road, Harrisburg, PA, 17109","2300446, 1539397",ETYX/250060/010/ZYO,SC-476225,6/30/26,"60 days, 12M Fixed with Renewal Option",,,,,,,,,,,,,,,,
PA,Central Dauphin School District-ZNS,OTG,Direct,Zayo,Active,2019,PA - Central Dauphin 2019,4/16/19,532152,45561,30059,Ethernet Port Charge,,1.00,$650.00,$650.00,15.00%,$97.50,$0.00,0.00%,$0.00,MRC,RD2,RM2,OVR,,RD2,RM2,OVR,,11/19/25 VP: Monday updated,,7/1/24,$670.00,,,4/16/19,12,"Z: Administration Building
A: South Side Elementary School ","Z: 600 Rutherford Road, Harrisburg, PA 17109
A: 4525 Union Deposit Road, Harrisburg, PA, 17111","2300446, 1539397",ETYX/250060/014/ZYO,SC-476226,6/30/26,"60 days, 12M Fixed with Renewal Option",,,,,,,,,,,,,,,,
PA,Central Dauphin School District-ZNS,OTG,Direct,Zayo,Active,2019,PA - Central Dauphin 2019,4/16/19,532152,45561,30059,Ethernet Port Charge,,1.00,$650.00,$650.00,15.00%,$97.50,$0.00,0.00%,$0.00,MRC,RD2,RM2,OVR,,RD2,RM2,OVR,,11/19/25 VP: Monday updated,,7/1/24,$670.00,,,4/16/19,12,"Z: Administration Building
A: Linglestown Middle School","Z: 600 Rutherford Road, Harrisburg, PA 17109
A: 1200 North Mountain Road, Harrisburg, PA, 17112","2300446, 1507059",ETYX/250060/003/ZYO,SC-488608,6/30/26,"60 days, 12M Fixed with Renewal Option",,,,,,,,,,,,,,,,
PA,Central Dauphin School District-ZNS,OTG,Direct,Zayo,Active,2019,PA - Central Dauphin 2019,4/16/19,532152,45561,30059,Ethernet Port Charge,,1.00,$650.00,$650.00,15.00%,$97.50,$0.00,0.00%,$0.00,MRC,RD2,RM2,OVR,,RD2,RM2,OVR,,11/19/25 VP: Monday updated,,7/1/24,$670.00,,,4/16/19,12,"Z: Administration Building
A: Swatara Middle School","Z: 600 Rutherford Road, Harrisburg, PA 17109
A: 1101 Highland Street, Oberlin, PA, 17113","2300446, 1507059",ETYX/250060/004/ZYO,SC-493241,6/30/26,"60 days, 12M Fixed with Renewal Option",,,,,,,,,,,,,,,,
PA,Central Dauphin School District-ZNS,OTG,Direct,Zayo,Active,2019,PA - Central Dauphin 2019,4/16/19,532152,45561,30059,Ethernet Port Charge,,1.00,$650.00,$650.00,15.00%,$97.50,$0.00,0.00%,$0.00,MRC,RD2,RM2,OVR,,RD2,RM2,OVR,,11/19/25 VP: Monday updated,,7/1/24,$670.00,,,4/16/19,12,"Z: Administration Building
A: Chambers Hill Elementary School","Z: 600 Rutherford Road, Harrisburg, PA 17109
A: 6450 Chambers Hill Road, Harrisburg, PA, 17111","2300446, 1507059",ETYX/250060/005/ZYO,SC-493242,6/30/26,"60 days, 12M Fixed with Renewal Option",,,,,,,,,,,,,,,,
PA,Central Dauphin School District-ZNS,OTG,Direct,Zayo,Active,2019,PA - Central Dauphin 2019,4/16/19,532152,45561,30059,Ethernet Port Charge,,1.00,$650.00,$650.00,15.00%,$97.50,$0.00,0.00%,$0.00,MRC,RD2,RM2,OVR,,RD2,RM2,OVR,,11/19/25 VP: Monday updated,,7/1/24,$670.00,,,4/16/19,12,"Z: Administration Building
A: Lawnton Elementary School","Z: 600 Rutherford Road, Harrisburg, PA 17109
A: 4400 Franklin Street, Harrisburg, PA, 17111","2300446, 1507059",ETYX/250060/007/ZYO,SC-493243,6/30/26,"60 days, 12M Fixed with Renewal Option",,,,,,,,,,,,,,,,
PA,Central Dauphin School District-ZNS,OTG,Direct,Zayo,Active,2019,PA - Central Dauphin 2019,4/16/19,532152,45561,30059,Ethernet Port Charge,,1.00,$650.00,$650.00,15.00%,$97.50,$0.00,0.00%,$0.00,MRC,RD2,RM2,OVR,,RD2,RM2,OVR,,11/19/25 VP: Monday updated,,7/1/24,$670.00,,,4/16/19,12,"Z: Administration Building
A: Middle Paxton Elementary School","Z: 600 Rutherford Road, Harrisburg, PA 17109
A: 931 Peterâs Mountain Road, Harrisburg, PA, 17018","2300446, 1672885",ETYX/250060/008/ZYO,SC-635204,6/30/26,"60 days, 12M Fixed with Renewal Option",,,,,,,,,,,,,,,,
PA,Central Dauphin School District-ZNS,OTG,Direct,Zayo,Active,2019,PA - Central Dauphin 2019,4/16/19,532152,45561,30059,Ethernet Port Charge,,1.00,$650.00,$650.00,15.00%,$97.50,$0.00,0.00%,$0.00,MRC,RD2,RM2,OVR,,RD2,RM2,OVR,,11/19/25 VP: Monday updated,,7/1/24,$670.00,,,4/16/19,12,"Z: Administration Building
A: Mountain View Elementary School","Z: 600 Rutherford Road, Harrisburg, PA 17109
A: 400 Gibbel Road, Harrisburg, PA, 17112","2300446, 1507059",ETYX/250060/009/ZYO,SC-488609,6/30/26,"60 days, 12M Fixed with Renewal Option",,,,,,,,,,,,,,,,
PA,Central Dauphin School District-ZNS,OTG,Direct,Zayo,Active,2019,PA - Central Dauphin 2019,4/16/19,532152,45561,30059,Ethernet Port Charge,,1.00,$650.00,$650.00,15.00%,$97.50,$0.00,0.00%,$0.00,MRC,RD2,RM2,OVR,,RD2,RM2,OVR,,11/19/25 VP: Monday updated,,7/1/24,$670.00,,,4/16/19,12,"Z: Administration Building
A: Paxtang Elementary School","Z: 600 Rutherford Road, Harrisburg, PA 17109
A: 3530 Rutherford Street, Harrisburg, PA, 17111","2300446, 1507059",ETYX/250060/011/ZYO,SC-493244,6/30/26,"60 days, 12M Fixed with Renewal Option",,,,,,,,,,,,,,,,
PA,Central Dauphin School District-ZNS,OTG,Direct,Zayo,Active,2019,PA - Central Dauphin 2019,4/16/19,532152,45561,30059,Ethernet Port Charge,,1.00,$650.00,$650.00,15.00%,$97.50,$0.00,0.00%,$0.00,MRC,RD2,RM2,OVR,,RD2,RM2,OVR,,11/19/25 VP: Monday updated,,7/1/24,$670.00,,,4/16/19,12,"Z: Administration Building
A: Paxtonia Elementary School","Z: 600 Rutherford Road, Harrisburg, PA 17109
A: 6135 Jonestown Road, Harrisburg, PA, 17112","2300446, 1507059",ETYX/250060/012/ZYO,SC-488610,6/30/26,"60 days, 12M Fixed with Renewal Option",,,,,,,,,,,,,,,,
PA,Central Dauphin School District-ZNS,OTG,Direct,Zayo,Active,2019,PA - Central Dauphin 2019,4/16/19,532152,45561,30059,Ethernet Port Charge,,1.00,$650.00,$650.00,15.00%,$97.50,$0.00,0.00%,$0.00,MRC,RD2,RM2,OVR,,RD2,RM2,OVR,,11/19/25 VP: Monday updated,,7/1/24,$670.00,,,4/16/19,12,"Z: Administration Building
A: Rutherford Elementary School","Z: 600 Rutherford Road, Harrisburg, PA 17109
A: 6500 Clearfield Street, Harrisburg, PA, 17111","2300446, 1507059",ETYX/250060/013/ZYO,SC-493245,6/30/26,"60 days, 12M Fixed with Renewal Option",,,,,,,,,,,,,,,,
PA,Central Dauphin School District-ZNS,OTG,Direct,Zayo,Active,2019,PA - Central Dauphin 2019,4/16/19,532152,45561,30059,Ethernet Port Charge,,1.00,$650.00,$650.00,15.00%,$97.50,$0.00,0.00%,$0.00,MRC,RD2,RM2,OVR,,RD2,RM2,OVR,,11/19/25 VP: Monday updated,,7/1/24,$670.00,,,4/16/19,12,"Z: Administration Building
A: Tri-Community Elementary School","Z: 600 Rutherford Road, Harrisburg, PA 17109
A: 255 Cypress Street, Bressler, PA, 17113","2300446, 1507059",ETYX/250060/015/ZYO,SC-493246,6/30/26,"60 days, 12M Fixed with Renewal Option",,,,,,,,,,,,,,,,
PA,Central Dauphin School District-ZNS,OTG,Direct,Zayo,Active,2026,PA - Central Dauphin 2026,9/22/25,532152,45561,30059,Ethernet Port Charge,,1.00,$650.00,$650.00,15.00%,$97.50,"$52,416.00",11.00%,"$5,765.76",MRC,RD2,RM2,OVR,,RD2,RM2,OVR,,11/19/25 VP: Monday updated,,,,,,1/30/25,12,"Z: Administration Building
A: New Admin Bldg","Z: 600 Rutherford Road, Harrisburg, PA 17109
A: 75 S Houcks Rd Harrisburg PA 17109",2449226,ETYX/250060/018/ZYO,SC-812914,6/30/26,"60 days, 12M Fixed with Renewal Option",,,,,,,,,,,,,,,,
WA,CENTRAL KITSAP SCH DIST,OTG,Direct,Lumen,Disco'd,2013,WA - Central Kitsap E16,,75392738,75392738,,,,1.00,$0.00,$0.00,17.00%,$0.00,$0.00,0.00%,$0.00,MRC,RD5,,,,RD5,,,,09/12/25 AD: Not on statement,,7/1/25,$0.40,,,,,,,,,,,,,,,,,-$0.07,,,$0.06,$0.05,,,,,,
UT,Centro De La Familia,OTG,Direct,Lumen,Active,INVENTORY,UT - Centro De La Familia - Inventory,,333586481,333586481,,Lumen-Voice,,1.00,$7.00,$7.00,17.00%,$1.19,$0.00,0.00%,$0.00,MRC,,,OVR,,,,OVR,,,,,,,,,,,,,,,,,,,,,,$20.23,$20.23,$20.23,$20.23,$20.23,$20.23,,,,,
MD,Charles E. Smith Jewish Day School-ZNS,OTG,Direct,Zayo,Active,2023,MD - Charles E. Smith Jewish Day School 2023,3/8/21,509871,45388,,Block of IP Addresses,,1.00,$48.00,$48.00,16.00%,$7.68,$0.00,0.00%,$0.00,MRC,HA1,,OVR,,HA1,,OVR,,,,,,,,,,,,,,,,,,,,,,$438.72,$438.72,$438.72,$438.72,$438.72,$438.72,,,,,
MD,Charles E. Smith Jewish Day School-ZNS,OTG,Direct,Zayo,Active,2023,MD - Charles E. Smith Jewish Day School 2023,3/8/21,509871,45388,,Block of IP Addresses,,1.00,$48.00,$48.00,16.00%,$7.68,$0.00,0.00%,$0.00,MRC,HA1,,OVR,,HA1,,OVR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MD,Charles E. Smith Jewish Day School-ZNS,OTG,Direct,Zayo,Active,2023,MD - Charles E. Smith Jewish Day School 2023,3/8/21,509871,45388,,Interface Port Charge,,1.00,"$1,323.00","$1,323.00",16.00%,$211.68,$0.00,0.00%,$0.00,MRC,HA1,,OVR,,HA1,,OVR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MD,Charles E. Smith Jewish Day School-ZNS,OTG,Direct,Zayo,Active,2023,MD - Charles E. Smith Jewish Day School 2023,3/8/21,509871,45388,,Interface Port Charge,,1.00,"$1,323.00","$1,323.00",16.00%,$211.68,$0.00,0.00%,$0.00,MRC,HA1,,OVR,,HA1,,OVR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MD,Charles E. Smith Jewish Day School-ZNS,OTG,Direct,Zayo,Active,2018,MD - Charles E. Smith Jewish Day School ERY2018,7/1/22,509886,45388,,Ethernet Port Charge,,1.00,$872.00,$872.00,16.00%,$139.52,$0.00,0.00%,$0.00,MRC,HA1,,OVR,,HA1,,OVR,,,,,,,,,,,,,,,,,,,,,,$279.04,$279.04,$279.04,$279.04,$279.04,$279.04,,,,,
MD,Charles E. Smith Jewish Day School-ZNS,OTG,Direct,Zayo,Active,2018,MD - Charles E. Smith Jewish Day School ERY2018,7/1/22,509886,45388,,Ethernet Port Charge,,1.00,$872.00,$872.00,16.00%,$139.52,$0.00,0.00%,$0.00,MRC,HA1,,OVR,,HA1,,OVR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL,"Charlotte County Public Schools, FL",OTG PDNG,Direct,Zayo - ENA,Active,,ENA,,23645,23645,,ENA Internet Access,,1.00,"$1,920.00","$1,920.00",18.00%,$345.60,$0.00,0.00%,$0.00,MRC,RD4,,OVR,,,,,,09/23/25 VP: ON Lani 08/15 Export - MRC no match,,,,,,,,,,,,SD-010616,,,,,,,,,,,,"$3,370.61","$2,349.39",,,,,
FL,"Charlotte County Public Schools, FL",OTG PDNG,Direct,Zayo - ENA,Active,,ENA,,23645,23645,,ENA Internet Access,,1.00,"$1,920.00","$1,920.00",18.00%,$345.60,$0.00,0.00%,$0.00,MRC,RD4,,OVR,,,,,,09/23/25 VP: ON Lani 08/15 Export - MRC no match,,,,,,,,,,,,SD-008890,,,,,,,,,,,,,,,,,,
FL,"Charlotte County Public Schools, FL",OTG PDNG,Direct,Zayo - ENA,Active,,ENA,,23645,23645,,ENA NetDefender,,1.00,"$1,920.00","$1,920.00",18.00%,$345.60,$0.00,0.00%,$0.00,MRC,RD4,,OVR,,,,,,09/23/25 VP: ON Lani 08/15 Export - MRC no match,,,,,,,,,,,,SD-008888,,,,,,,,,,,,,,,,,,
FL,"Charlotte County Public Schools, FL",OTG PDNG,Direct,Zayo - ENA,Active,,ENA,,23645,23645,,ENA Internet Access,,1.00,"$1,920.00","$1,920.00",18.00%,$345.60,$0.00,0.00%,$0.00,MRC,RD4,,OVR,,,,,,09/23/25 VP: ON Lani 08/15 Export - MRC no match,,,,,,,,,,,,SD-008889,,,,,,,,,,,,,,,,,,
FL,"Charlotte County Public Schools, FL",OTG PDNG,Direct,Zayo - ENA,Active,,ENA,,23645,23645,,ENA NetDefender,,1.00,"$1,920.00","$1,920.00",18.00%,$345.60,$0.00,0.00%,$0.00,MRC,RD4,,OVR,,,,,,09/23/25 VP: ON Lani 08/15 Export - MRC no match,,,,,,,,,,,,SD-008903,,,,,,,,,,,,,,,,,,
FL,"Charlotte County Public Schools, FL",zMAP,Direct - zMAP,Zayo - ENA,Active,2026,zMAP,,23645,23645,,TBD,,1.00,"$68,470.00","$68,470.00",3.00%,"$2,054.10",$0.00,0.00%,$0.00,MRC,RD4,,OVR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,Charlotte Independent School District,zMAP,Direct - zMAP,Zayo - ENA,Active,2026,zMAP,,88869,88869,,TBD,,1.00,$0.00,$0.00,3.00%,$0.00,$0.00,0.00%,$0.00,MRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$25.92,,,,,
AK,Charter College - 937067,zMAP,Direct - zMAP,Zayo - Allstream,Inactive,2026,zMAP,,937067,,N/A,,,,,,,,,,,,,,,,,,,,"11/13/25 VP: Per Candice sheet, Inactive",,,,,,,,,"2221 E Northern Lights Blvd Ste 120, Anchorage, AK 99508",TBD,,,,,,,,,,,,,,,,,,,,
GA,Chattahoochee Valley Libraries,OTG PDNG,Direct,Zayo - ENA,Active,,ENA,,46438,46438,,ENA WAN,,1.00,$710.00,$710.00,15.00%,$106.50,$0.00,0.00%,$0.00,MRC,RD2,,OVR,,,,,,,,,,,,,,,,,,SD-018623,,,,,,,,,,,,$96.17,$213.84,,,,,
GA,Chattahoochee Valley Libraries,OTG PDNG,Direct,Zayo - ENA,Active,,ENA,,46438,46438,,ENA Internet Access,,1.00,"$1,000.00","$1,000.00",15.00%,$150.00,$0.00,0.00%,$0.00,MRC,RD2,,OVR,,,,,,,,,,,,,,,,,,SD-018626,,,,,,,,,,,,,,,,,,
GA,Chattahoochee Valley Libraries,OTG PDNG,Direct,Zayo - ENA,Active,,ENA,,46438,46438,,ENA WAN,,1.00,"$1,000.00","$1,000.00",15.00%,$150.00,$0.00,0.00%,$0.00,MRC,RD2,,OVR,,,,,,,,,,,,,,,,,,SD-018628,,,,,,,,,,,,,,,,,,
GA,Chattahoochee Valley Libraries,OTG PDNG,Direct,Zayo - ENA,Active,,ENA,,46438,46438,,ENA WAN,,1.00,$650.00,$650.00,15.00%,$97.50,$0.00,0.00%,$0.00,MRC,RD2,,OVR,,,,,,,,,,,,,,,,,,SD-018624,,,,,,,,,,,,,,,,,,
GA,Chattahoochee Valley Libraries,OTG PDNG,Direct,Zayo - ENA,Active,,ENA,,46438,46438,,ENA WAN,,1.00,$710.00,$710.00,15.00%,$106.50,$0.00,0.00%,$0.00,MRC,RD2,,OVR,,,,,,,,,,,,,,,,,,SD-018629,,,,,,,,,,,,,,,,,,
GA,Chattahoochee Valley Libraries,OTG PDNG,Direct,Zayo - ENA,Active,,ENA,,46438,46438,,ENA WAN,,1.00,$650.00,$650.00,15.00%,$97.50,$0.00,0.00%,$0.00,MRC,RD2,,OVR,,,,,,,,,,,,,,,,,,SD-018625,,,,,,,,,,,,,,,,,,
GA,Chattahoochee Valley Libraries,OTG PDNG,Direct,Zayo - ENA,Active,,ENA,,46438,46438,,ENA WAN,,1.00,$725.00,$725.00,15.00%,$108.75,$0.00,0.00%,$0.00,MRC,RD2,,OVR,,,,,,,,,,,,,,,,,,SD-018627,,,,,,,,,,,,,,,,,,
GA,Chattahoochee Valley Libraries,OTG PDNG,Direct,Zayo - ENA,Active,,ENA,,46438,46438,,ENA WAN,,1.00,$725.00,$725.00,15.00%,$108.75,$0.00,0.00%,$0.00,MRC,RD2,,OVR,,,,,,,,,,,,,,,,,,SD-018631,,,,,,,,,,,,,,,,,,
GA,Chattahoochee Valley Libraries,OTG PDNG,Direct,Zayo - ENA,Active,,ENA,,46438,46438,,ENA WAN,,1.00,$825.00,$825.00,15.00%,$123.75,$0.00,0.00%,$0.00,MRC,RD2,,OVR,,,,,,,,,,,,,,,,,,SD-018621,,,,,,,,,,,,,,,,,,
GA,Chattahoochee Valley Libraries,OTG PDNG,Direct,Zayo - ENA,Active,,ENA,,46438,46438,,ENA WAN,,1.00,$925.00,$925.00,15.00%,$138.75,$0.00,0.00%,$0.00,MRC,RD2,,OVR,,,,,,,,,,,,,,,,,,SD-018622,,,,,,,,,,,,,,,,,,
GA,Chattahoochee Valley Libraries,zMAP,Direct - zMAP,Zayo - ENA,Active,2026,zMAP,,46438,46438,,TBD,,1.00,"$7,920.00","$7,920.00",3.00%,$237.60,$0.00,0.00%,$0.00,MRC,RD2,,OVR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,"CHEGG, INC.",zMAP,Direct - zMAP,Zayo - Allstream,Active,2026,zMAP,9/1/25,949729,949729,N/A,zMapOneTelHoldings,3.00%,1.00,$890.00,$890.00,3.00%,$26.70,$0.00,0.00%,$0.00,MRC,RD2,,OVR,OTG.0-ZF,,,,,10/29/25 VP: On 1st Carrier Statement; DC CONF on Zoom,,,,,MISSING MONDAY,,,,"2350 Mission College Boulevard, Santa Clara, CA 95054",TBD,,,,,,,,,,,,,$26.70,$26.70,$26.70,,,,,
CO,Cheraw School District,zMAP,Direct - zMAP,Zayo - ENA,Active,2026,zMAP,,64001,64001,,TBD,,1.00,"$1,100.00","$1,100.00",3.00%,$33.00,$0.00,0.00%,$0.00,MRC,RD4,,OVR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$19.80,$33.00,,,,,
CO,Cherry Creek School District,OTG,Direct,Lumen,Active,INVENTORY,CO - Cherry creek - Inventory,,5102C014S3,5102C014S3,,Lumen-WAN,,1.00,$675.00,$675.00,17.00%,$114.75,$0.00,0.00%,$0.00,MRC,RD5,,,,RD5,,,,,,,,,,,,,,,,,,,,,,,,"$3,063.06","$3,063.06","$3,063.06","$3,063.06","$3,063.06","$3,063.06",,,,,
CO,Cherry Creek School District #5,OTG,Direct,Zayo,Active,2017,CO - Cherry Creek District #5 ERY2017,4/10/17,395595,44876,,Interface Port Charge,,1.00,"$1,584.00","$1,584.00",15.00%,$237.60,$0.00,0.00%,$0.00,MRC,RD4,RM4,OVR,,HA1,,OVR,,The internet circuits renewed this year. ,,,,,,,,,,,,,,,,,,,,$475.20,$475.20,$475.20,$950.40,$475.20,$475.20,,,,,
CO,Cherry Creek School District #5,OTG,Direct,Zayo,Active,2017,CO - Cherry Creek District #5 ERY2017,4/10/17,395595,44876,,Interface Port Charge,,1.00,"$1,584.00","$1,584.00",15.00%,$237.60,$0.00,0.00%,$0.00,MRC,RD4,RM4,OVR,,HA1,,OVR,,The internet circuits renewed this year. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO,Cherry Creek SD,OTG,TBO,Allstream (Zayo),Active,2022,CO - Cherry Creek SD #5 2022,12/1/21,1301425,,,Business Cable,,1.00,"$5,044.79","$5,044.79",19.80%,$998.87,$0.00,0.00%,$0.00,MRC,HA1,,OVR,,HA1,,OVR,,08/26/25 AD: Usage has difference greater than $5 in some months,,,,,,12/1/21,24,,"4700 S YOSEMITE ST  GREENWOOD VLG, CO 80111-1307",,,,11/30/23,,,,,,,$998.87,$998.87,$998.87,$998.87,$998.87,$998.87,,,,,
CO,Cherry Creek SD,OTG,TBO,Allstream (Zayo),Active,2022,CO - Cherry Creek SD #5 2022,12/1/21,1301426,,,Business Cable,,1.00,"$5,927.70","$5,927.70",19.80%,"$1,173.68",$0.00,0.00%,$0.00,MRC,HA1,,OVR,,HA1,,OVR,,08/26/25 AD: Usage has difference greater than $5 in some months,,,,,,12/1/21,24,,"5416 S RIVIERA WAY  AURORA, CO 80015-3500",,,,11/30/23,,,,,,,"$1,173.68","$1,173.68","$1,173.68","$1,173.68","$1,173.68","$1,173.68",,,,,
CO,Cherry Creek SD,OTG,Direct,Lumen,Active,2022,CO - Cherry Creek SD #5 2022,4/11/22,5102C533S3,5102C533S3,,Lumen-WAN,,1.00,"$2,435.25","$2,435.25",18.00%,$438.35,$0.00,0.00%,$0.00,MRC,HA1,,OVR,,HA1,,OVR,,,,,,,,,,,,,,,,,,,,,,$438.35,$438.35,$438.35,$438.35,$438.35,$438.35,,,,,
CO,Cheyenne Mountain School District,OTG,Direct,GoTo,PDNG Review,2025,CO - Cheyenne Mountain School District 12,8/1/25,CN-693231-1808,CN-693231-1808,,GoToConnect,,52.00,$9.95,$517.40,27.00%,$139.70,$0.00,0.00%,$0.00,MRC,RD4,,OVR,,,,,,,,,,,,4/30/25,16,Cheyenne Mountain School District,1775 Laclede St. Colorado Springs CO 80905-9502,Q-940411,,,,,,,,,,,,$921.78,"$1,045.43",$980.10,$980.10,,,,,
CO,Cheyenne Mountain School District,OTG,Direct,GoTo,PDNG Review,2025,CO - Cheyenne Mountain School District 12,8/1/25,CN-693231-1808,CN-693231-1808,,Low Usage,,448.00,$6.95,"$3,113.60",27.00%,$840.67,$0.00,0.00%,$0.00,MRC,RD4,,OVR,,,,,,,,,,,,4/30/25,16,Cheyenne Mountain School District,1775 Laclede St. Colorado Springs CO 80905-9502,Q-940411,,,,,,,,,,,,,,,,,,,,
CO,Cheyenne Mountain School District 12,OTG,Direct,Lumen,Active,INVENTORY,CHEYENNE - Inventory,,333586897,333586897,,Lumen-WAN,,1.00,$25.42,$25.42,17.00%,$4.32,$0.00,0.00%,$0.00,MRC,RD5,,,,RD5,,,,,,,,,,,,,,,,,,,,,,,,$244.22,$244.22,$203.75,$181.55,$182.56,$182.56,,,,,
CA,Child Start,OTG,TBO,Comcast Business,Disco'd,2018,CA - Child Start ERY2018,,16900024,,,,,1.00,$0.00,$0.00,14.40%,$0.00,$0.00,0.00%,$0.00,MRC,RD1,,OVR,,RD1,,OVR,,09/17/25 VP: Per MS 6/5/19 EB: Disco'd per not on HC inventory.,,6/5/19,$264.90,,,,,,,,,,,,,,,,,,,,,,,,,,,
